,Unnamed: 0,account_key,subscription_start,total_study_hrs,lessons_completed,projects_completed,Intro to Data Science_hrs,Intro to HTML and CSS_hrs,Data Analyst Nanodegree_hrs,Data Visualization and D3.js_hrs,Data Analysis with R_hrs,JavaScript Basics_hrs,Intro to Machine Learning_hrs,A/B Testing_hrs,Data Wrangling with MongoDB_hrs,Intro to Data Science_lesson,Intro to HTML and CSS_lesson,Data Analyst Nanodegree_lesson,Data Visualization and D3.js_lesson,Data Analysis with R_lesson,JavaScript Basics_lesson,Intro to Machine Learning_lesson,A/B Testing_lesson,Data Wrangling with MongoDB_lesson,Intro to Data Science_proj,Intro to HTML and CSS_proj,Data Analyst Nanodegree_proj,Data Visualization and D3.js_proj,Data Analysis with R_proj,JavaScript Basics_proj,Intro to Machine Learning_proj,A/B Testing_proj,Data Wrangling with MongoDB_proj
300,300,1289,2014,0.511695402777833,0.0,0.0,0.0,0.0,0.3002997305555,0.0,0.0,0.0,0.2113956722223333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,925,2014,1.489024011111666,0.0,0.0,0.0,1.42543694444,0.0635870666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,278,2014,99.7727753555456,11.0,1.0,28.3714421110933,0.0,2.587646477778499,0.0,12.622189716648334,0.0,28.3188185472221,0.0,27.87267850280333,9.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
303,303,1013,2014,82.6234857861569,11.0,0.0,26.948090250011663,0.0,1.138738372223166,2.2304108,14.541621638,0.0,0.519361027778333,0.0,37.2452636972438,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,736,2014,46.99036066388216,2.0,0.0,37.6517984222038,0.0,2.863951422228333,0.0,0.0,0.0,0.0,0.0,6.474610819449999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,444,2014,0.30337548055,0.0,0.0,0.0,0.0,0.30337548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306,613,2014,94.6121569222276,11.0,1.0,26.000087880555,0.0,3.418051972220333,4.050951652766667,21.667984730566165,0.0,22.243975161121167,0.0,17.231105524998334,9.0,0.0,1.0,1.0,9.0,0.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
307,307,953,2014,6.781875491667167,0.0,0.0,6.510427061111667,0.0,0.0370435222221666,0.0,0.0,0.0,0.0,0.0,0.2344049083333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,546,2014,329.3951112332892,11.0,1.0,63.7975602194116,3.955905838889333,2.023759863889833,5.489824844438333,61.45286210555,4.47791909166,93.494505663885,0.0,94.70277360556,9.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
309,309,618,2014,33.6933316638861,11.0,0.0,16.06713515832,0.0,0.311693797221666,0.0,0.0,0.0,0.0,0.0,17.3145027083445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,209,2014,142.1140504277825,11.0,1.0,42.2917583944278,0.0,4.0134831388875,0.0,27.46527724724,0.0,35.685249527783334,0.0,32.6582821194388,9.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
311,311,1160,2014,0.0450680805555,0.0,0.0,0.0,0.0,0.0,0.0450680805555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312,358,2014,66.2266042333166,4.0,0.0,42.823391344434334,0.0,2.49498410833,0.0,0.0,0.0,0.0,0.0,20.9082287805483,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313,292,2014,123.8884817444476,11.0,1.0,29.8377508555483,0.0,3.792804566666666,1.060240361111666,21.7527410305543,0.0,22.3345546277866,0.0,45.11039030278,9.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
314,314,1236,2014,2.106451491666667,0.0,0.0,0.0,0.0,0.0358296444445,0.1144025388888333,1.956219308333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,594,2014,56.6633921110793,11.0,1.0,26.032447991633333,0.0,0.927977944443333,0.0,6.162960336111666,0.0,0.0,0.0,23.540005838891,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,316,1251,2014,0.528748413888833,0.0,0.0,0.0,0.0,0.528748413888833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,317,1152,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,318,1181,2014,14.238445716662332,0.0,0.0,11.345054986106668,0.0,2.893390730555666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,319,1225,2014,0.302259588888333,0.0,0.0,0.26462718055,0.0,0.0376324083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,320,1252,2014,22.890425538888334,2.0,0.0,13.8002748,0.0,2.099751283333333,0.0,0.0,0.0,0.21902253055,0.0,6.77137692499,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321,377,2014,46.3664200944366,7.0,0.0,18.6592972027795,0.0,0.9511471805555,1.19879981944,13.81170794444,0.0,2.052450538888333,0.0,9.693017408328334,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322,322,909,2014,1.056248625,0.0,0.0,0.0,0.0,1.056248625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,323,1009,2014,12.990832586116166,0.0,0.0,12.350852855559998,0.0,0.1181625277778333,0.0,0.0,0.0,0.275357502778333,0.0,0.2464597,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,324,342,2014,142.5013531222273,11.0,1.0,30.524405561106665,3.514968786111666,5.835254513893333,24.778820863882835,20.2408331972273,5.920621427766666,32.1765912000121,0.0,19.509857572226668,9.0,1.0,1.0,8.0,9.0,6.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
325,325,1245,2014,0.140090425,0.0,0.0,0.0,0.0,0.140090425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,326,364,2014,100.0543666583071,11.0,1.0,29.7070369916661,0.0,1.683872308331166,0.0,15.533440002778168,0.0,15.900251824998332,0.0,37.229765530533335,9.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
327,327,137,2014,101.3565346500183,11.0,1.0,24.588658091667167,0.0,2.285801322221167,8.387340436122166,20.999104633339503,0.0,29.67263505833,0.0,15.422995108338332,9.0,0.0,0.0,4.0,8.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
328,328,316,2014,167.6477724416358,11.0,1.0,34.5218946583221,0.0919152999999999,5.7975881444505,29.0931313583338,29.124674666655004,0.0,39.30304758056168,0.0,29.715520733312665,9.0,0.0,1.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
329,329,1156,2014,1.335185902778333,0.0,0.0,0.0,0.0,1.335185902778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,330,64,2014,20.81571393889833,7.0,0.0,8.608172238893333,0.0,1.251695805555499,2.644943761116666,0.0,0.0,0.0,0.0,8.310902133332833,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,331,820,2014,1.751909066666666,0.0,0.0,0.0,0.0,1.751909066666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,332,524,2014,6.682117536104999,0.0,0.0,5.797812547216666,0.0,0.884304988888333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,333,560,2014,108.2194147361173,11.0,1.0,38.6377642138711,0.0,4.294349772220666,0.0,0.0462246305554999,0.0,36.63681922502384,0.0,28.604256894446166,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
334,334,637,2014,0.667530841666666,0.0,0.0,0.0,0.0,0.667530841666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,335,570,2014,126.7527315944601,11.0,1.0,32.19417343611384,0.0,3.1978800055555,16.574057305560334,22.703521991667834,0.0,27.298646674996498,0.0,24.784452180566166,10.0,0.0,1.0,6.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
336,336,347,2014,36.601361749977,0.0,0.0,31.0682481027533,0.0,1.560444113889333,0.1537720805555,0.0481537805555,0.0,0.0543290277778333,0.0,3.7164146444455,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,337,343,2014,46.6759588249835,10.0,0.0,25.169617130549003,0.0,1.039643216666666,0.0,0.0,0.0,0.0,0.0,20.4666984777678,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,338,747,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,339,153,2014,90.0401564583121,5.0,0.0,46.0897361777638,0.0,2.228444761111666,0.0,0.0,0.0,0.0,0.0,41.7219755194366,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,340,778,2014,1.26237071944,0.0,0.0,0.746334702778333,0.4590804666666666,0.0569555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,341,623,2014,0.0388507861111666,0.0,0.0,0.0,0.0,0.0388507861111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,342,1201,2014,63.1260874860971,10.0,0.0,15.456326474988998,0.0,2.139203230554999,0.0,6.370340047221666,0.0,0.0,0.0,39.1602177333315,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,343,581,2014,53.6841383944671,11.0,1.0,12.978987961123334,1.562693877778333,2.596052108333833,5.979869983333333,7.769282197233334,1.99216285555,11.549688519438336,0.79409865555,8.461302236121666,9.0,3.0,0.0,7.0,9.0,7.0,13.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
344,344,111,2014,27.4073543666661,0.0,0.0,25.578102705554503,0.0,0.464612566666666,0.0,0.0,0.0,0.0,0.0,1.36463909444,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,345,866,2014,1.35025868889,0.0,0.0,0.552070394445,0.0,0.79818829444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,346,52,2014,50.5511950555445,8.0,0.0,24.8146309777755,0.0,1.9141341111095,0.0,1.959883283333333,0.0,0.0,0.0,21.862546683326165,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,347,450,2014,130.5037322916576,11.0,1.0,35.2896490833221,7.861887066671667,2.5282628249995,4.916533566672167,21.292886697214836,0.0350249583333333,25.9525523166751,6.99854094445,25.628394833313838,9.0,2.0,0.0,1.0,9.0,0.0,14.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,348,1127,2014,0.24385634444,0.0,0.0,0.0,0.0,0.24385634444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,349,611,2014,26.502375744464494,1.0,0.0,8.17585360835,0.0,1.742968461111666,1.199875391666666,8.76348518333,0.0,0.878222991666166,0.0,5.741970108339999,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
350,350,583,2014,60.3417721666666,11.0,1.0,17.194920444448332,0.0,0.9541971305555,0.0,24.133614772235003,0.0,0.0,0.0,18.059039819427834,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351,351,380,2014,129.161310269471,10.0,1.0,40.06368665277501,0.0,2.7296744555555,0.77320923055,19.0823918638778,0.0,39.8642132777916,0.0,26.648134788916007,9.0,0.0,1.0,0.0,5.0,0.0,13.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,352,682,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353,241,2014,44.3385293027583,11.0,1.0,17.494954813871164,0.0,2.019198022223833,0.0,8.577613994443333,0.0,0.0,0.0,16.24676247222,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
